"Genre","name"
"Casual","Go Home Dinosaurs!"
"Casual","MapleStory"
"Casual","Luxor Amun Rising HD"
"Casual","Waves²"
"Casual","Dungeonland"
"Casual","Scribblenauts Unlimited"
"Casual","Angelica Weaver: Catch Me When You Can - Collector’s Edition"
"Casual","Patterns"
"Casual","Proteus"
"Casual","Farming Simulator 2013"
"Casual","Jack Lumber"
"Casual","Little Inferno"
"Casual","Monopoly"
"Casual","Rocksmith 2014"
"Casual","7 Wonders: Ancient Alien Makeover"
"Casual","Cut the Rope"
"Casual","Blockscape"
"Casual","LocoCycle"
"Casual","Pressure"
"Casual","The Game of Life"
"Casual","Sven Co-op"
"Casual","Nom Nom Galaxy"
"Casual","Weird Worlds: Return to Infinite Space"
"Casual","Desktop Dungeons"
"Casual","Monster Loves You!"
"Casual","Ironclad Tactics"
"Casual","Pinball FX2"
"Casual","Dragon's Lair"
"Casual","10000000"
"Casual","Battleship"
"Casual","Risk"
"Casual","Dungeon Hearts"
"Casual","Bientôt l'été"
"Casual","Joe Danger"
"Casual","Universe Sandbox ²"
"Casual","DIVO"
"Casual","Daylight"
"Casual","Beatbuddy: Tale of the Guardians"
"Casual","Bad Hotel"
"Casual","Leisure Suit Larry in the Land of the Lounge Lizards: Reloaded"
"Casual","SolForge"
"Casual","Broken Age"
"Casual","Thunder Wolves"
"Casual","Lunnye Devitsy"
"Casual","Sword of the Stars: The Pit"
"Casual","Scrabble"
"Casual","Marvel Puzzle Quest"
"Casual","Luxor 2 HD"
"Casual","Poker Night 2"
"Casual","Dyscourse"
"Casual","The 39 Steps"
"Casual","Super Sanctum TD"
"Casual","Prime World: Defenders"
"Casual","Small World 2"
"Casual","Tetrobot and Co."
"Casual","Bloxitivity"
"Casual","Cranky Cat"
"Casual","Agricultural Simulator 2013 Steam Edition"
"Casual","Elsword"
"Casual","DuckTales Remastered"
"Casual","BattleBlock Theater"
"Casual","Super Puzzle Platformer Deluxe"
"Casual","7 Grand Steps, Step 1: What Ancients Begat"
"Casual","Gun Monkeys"
"Casual","Game Dev Tycoon"
"Casual","Space Ace"
"Casual","Dragon's Lair 2: Time Warp"
"Casual","Contraption Maker"
"Casual","Joe Danger 2: The Movie"
"Casual","Sid Meier's Ace Patrol"
"Casual","Sid Meier's Ace Patrol: Pacific Skies"
"Casual","Foul Play"
"Casual","Where is my Heart?"
"Casual","The Novelist"
